"drugID"	"drug_name"	"status"	"Swiss_target_ID"	"target_name"	"gene_symbol"	"target_organism"	"drug_action"
"DB00898"	"Ethanol"	"approved"	"Q99928"	"Gamma-aminobutyric acid receptor subunit gamma-3"	"GABRG3"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"P78334"	"Gamma-aminobutyric acid receptor subunit epsilon"	"GABRE"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"O00591"	"Gamma-aminobutyric acid receptor subunit pi"	"GABRP"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"Q9UN88"	"Gamma-aminobutyric acid receptor subunit theta"	"GABRQ"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"O14764"	"Gamma-aminobutyric acid receptor subunit delta"	"GABRD"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"Q14542"	"Equilibrative nucleoside transporter 2"	"SLC29A2"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"A5X5Y0"	"5-hydroxytryptamine receptor 3E"	"HTR3E"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"O95264"	"5-hydroxytryptamine receptor 3B"	"HTR3B"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"Q70Z44"	"5-hydroxytryptamine receptor 3D"	"HTR3D"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"Q8WXA8"	"5-hydroxytryptamine receptor 3C"	"HTR3C"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"Q9Y698"	"Voltage-dependent calcium channel gamma-2 subunit"	"CACNG2"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"Q92806"	"G protein-activated inward rectifier potassium channel 3"	"KCNJ9"	NA	"Humans"
"DB00898"	"Ethanol"	"approved"	"P32004"	"Neural cell adhesion molecule L1"	"L1CAM"	NA	"Humans"
"DB00899"	"Remifentanil"	"approved"	"P35372"	"Mu-type opioid receptor"	"OPRM1"	"agonist"	"Humans"
"DB00899"	"Remifentanil"	"approved"	"P41143"	"Delta-type opioid receptor"	"OPRD1"	"agonist"	"Humans"
"DB00899"	"Remifentanil"	"approved"	"P41145"	"Kappa-type opioid receptor"	"OPRK1"	"agonist"	"Humans"
"DB00900"	"Didanosine"	"approved"	"Q72547"	"Reverse transcriptase/RNaseH"	"pol"	"inhibitor"	"Human immunodeficiency virus 1"
"DB00900"	"Didanosine"	"approved"	"P00491"	"Purine nucleoside phosphorylase"	"PNP"	NA	"Humans"
"DB00901"	"Bitolterol"	"withdrawn"	"P07550"	"Beta-2 adrenergic receptor"	"ADRB2"	NA	"Humans"
"DB00902"	"Methdilazine"	"approved"	"P35367"	"Histamine H1 receptor"	"HRH1"	"antagonist"	"Humans"
"DB00903"	"Etacrynic acid"	"approved, investigational"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1"	"ATP1A1"	"inhibitor"	"Humans"
"DB00903"	"Etacrynic acid"	"approved, investigational"	"Q13621"	"Solute carrier family 12 member 1"	"SLC12A1"	"inhibitor"	"Humans"
"DB00903"	"Etacrynic acid"	"approved, investigational"	"Q9UJU2"	"Lymphoid enhancer-binding factor 1"	"LEF1"	NA	"Humans"
"DB00903"	"Etacrynic acid"	"approved, investigational"	"P09211"	"Glutathione S-transferase P"	"GSTP1"	"inhibitor"	"Humans"
"DB00904"	"Ondansetron"	"approved"	"P46098"	"5-hydroxytryptamine receptor 3A"	"HTR3A"	"antagonist"	"Humans"
"DB00904"	"Ondansetron"	"approved"	"Q13639"	"5-hydroxytryptamine receptor 4"	"HTR4"	"agonist"	"Humans"
"DB00904"	"Ondansetron"	"approved"	"P35372"	"Mu-type opioid receptor"	"OPRM1"	"other/unknown"	"Humans"
"DB00904"	"Ondansetron"	"approved"	"P08908"	"5-hydroxytryptamine receptor 1A"	"HTR1A"	"other/unknown"	"Humans"
"DB00904"	"Ondansetron"	"approved"	"P28222"	"5-hydroxytryptamine receptor 1B"	"HTR1B"	"other/unknown"	"Humans"
"DB00905"	"Bimatoprost"	"approved, investigational"	"P43088"	"Prostaglandin F2-alpha receptor"	"PTGFR"	"agonist"	"Humans"
"DB00905"	"Bimatoprost"	"approved, investigational"	"P34995"	"Prostaglandin E2 receptor EP1 subtype"	"PTGER1"	"agonist"	"Humans"
"DB00905"	"Bimatoprost"	"approved, investigational"	"P43115"	"Prostaglandin E2 receptor EP3 subtype"	"PTGER3"	"agonist"	"Humans"
"DB00906"	"Tiagabine"	"approved, investigational"	"P30531"	"Sodium- and chloride-dependent GABA transporter 1"	"SLC6A1"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"Q01959"	"Sodium-dependent dopamine transporter"	"SLC6A3"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"P23975"	"Sodium-dependent noradrenaline transporter"	"SLC6A2"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"P31645"	"Sodium-dependent serotonin transporter"	"SLC6A4"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"Q14524"	"Sodium channel protein type 5 subunit alpha"	"SCN5A"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"Q9UI33"	"Sodium channel protein type 11 subunit alpha"	"SCN11A"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"Q9Y5Y9"	"Sodium channel protein type 10 subunit alpha"	"SCN10A"	"inhibitor"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"P11229"	"Muscarinic acetylcholine receptor M1"	"CHRM1"	"antagonist"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"P08172"	"Muscarinic acetylcholine receptor M2"	"CHRM2"	"antagonist"	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"Q99720"	"Sigma non-opioid intracellular receptor 1"	"SIGMAR1"	NA	"Humans"
"DB00907"	"Cocaine"	"approved, illicit"	"P23141"	"Liver carboxylesterase 1"	"CES1"	NA	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"Q14524"	"Sodium channel protein type 5 subunit alpha"	"SCN5A"	"inhibitor"	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"O00180"	"Potassium channel subfamily K member 1"	"KCNK1"	"inhibitor"	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"Q9Y257"	"Potassium channel subfamily K member 6"	"KCNK6"	"inhibitor"	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"Q12809"	"Potassium voltage-gated channel subfamily H member 2"	"KCNH2"	"inhibitor"	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"P35348"	"Alpha-1A adrenergic receptor"	"ADRA1A"	"antagonist"	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"P35368"	"Alpha-1B adrenergic receptor"	"ADRA1B"	"antagonist"	"Humans"
"DB00908"	"Quinidine"	"approved, investigational"	"P25100"	"Alpha-1D adrenergic receptor"	"ADRA1D"	"antagonist"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P35498"	"Sodium channel protein type 1 subunit alpha"	"SCN1A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q99250"	"Sodium channel protein type 2 subunit alpha"	"SCN2A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9NY46"	"Sodium channel protein type 3 subunit alpha"	"SCN3A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P35499"	"Sodium channel protein type 4 subunit alpha"	"SCN4A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q14524"	"Sodium channel protein type 5 subunit alpha"	"SCN5A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q15858"	"Sodium channel protein type 9 subunit alpha"	"SCN9A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9UI33"	"Sodium channel protein type 11 subunit alpha"	"SCN11A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q07699"	"Sodium channel subunit beta-1"	"SCN1B"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"O60939"	"Sodium channel subunit beta-2"	"SCN2B"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9NY72"	"Sodium channel subunit beta-3"	"SCN3B"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q8IWT1"	"Sodium channel subunit beta-4"	"SCN4B"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"O43497"	"Voltage-dependent T-type calcium channel subunit alpha-1G"	"CACNA1G"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"O95180"	"Voltage-dependent T-type calcium channel subunit alpha-1H"	"CACNA1H"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9P0X4"	"Voltage-dependent T-type calcium channel subunit alpha-1I"	"CACNA1I"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P00915"	"Carbonic anhydrase 1"	"CA1"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P00918"	"Carbonic anhydrase 2"	"CA2"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P07451"	"Carbonic anhydrase 3"	"CA3"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P22748"	"Carbonic anhydrase 4"	"CA4"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P35218"	"Carbonic anhydrase 5A, mitochondrial"	"CA5A"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9Y2D0"	"Carbonic anhydrase 5B, mitochondrial"	"CA5B"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P23280"	"Carbonic anhydrase 6"	"CA6"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P43166"	"Carbonic anhydrase 7"	"CA7"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P35219"	"Carbonic anhydrase-related protein"	"CA8"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q16790"	"Carbonic anhydrase 9"	"CA9"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9NS85"	"Carbonic anhydrase-related protein 10"	"CA10"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"O75493"	"Carbonic anhydrase-related protein 11"	"CA11"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"O43570"	"Carbonic anhydrase 12"	"CA12"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q8N1Q1"	"Carbonic anhydrase 13"	"CA13"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"Q9ULX7"	"Carbonic anhydrase 14"	"CA14"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P27338"	"Amine oxidase [flavin-containing] B"	"MAOB"	"inhibitor"	"Humans"
"DB00909"	"Zonisamide"	"approved, investigational"	"P21397"	"Amine oxidase [flavin-containing] A"	"MAOA"	"inhibitor"	"Humans"
"DB00910"	"Paricalcitol"	"approved, investigational"	"P11473"	"Vitamin D3 receptor"	"VDR"	"agonist"	"Humans"
"DB00911"	"Tinidazole"	"approved, investigational"	NA	NA	NA	"binder"	"Humans"
"DB00912"	"Repaglinide"	"approved, investigational"	"Q09428"	"ATP-binding cassette sub-family C member 8"	"ABCC8"	"inhibitor"	"Humans"
"DB00912"	"Repaglinide"	"approved, investigational"	"P37231"	"Peroxisome proliferator-activated receptor gamma"	"PPARG"	"agonist"	"Humans"
"DB00913"	"Anileridine"	"approved, illicit"	"P35372"	"Mu-type opioid receptor"	"OPRM1"	"agonist"	"Humans"
"DB00914"	"Phenformin"	"approved, investigational, withdrawn"	"Q13131"	"5'-AMP-activated protein kinase catalytic subunit alpha-1"	"PRKAA1"	"activator"	"Humans"
"DB00914"	"Phenformin"	"approved, investigational, withdrawn"	"Q15842"	"ATP-sensitive inward rectifier potassium channel 8"	"KCNJ8"	"inhibitor"	"Humans"
"DB00915"	"Amantadine"	"approved"	"P21430"	"Matrix protein 2"	"M"	"inhibitor"	"Influenza A virus (strain A/Ann Arbor/6/1960 H2N2)"
"DB00915"	"Amantadine"	"approved"	"Q8TCU5"	"Glutamate receptor ionotropic, NMDA 3A"	"GRIN3A"	"antagonist"	"Humans"
"DB00915"	"Amantadine"	"approved"	"P36544"	"Neuronal acetylcholine receptor subunit alpha-7"	"CHRNA7"	"antagonist"	"Humans"
"DB00915"	"Amantadine"	"approved"	"P14416"	"D(2) dopamine receptor"	"DRD2"	"agonist"	"Humans"
"DB00915"	"Amantadine"	"approved"	"P43681"	"Neuronal acetylcholine receptor subunit alpha-4"	"CHRNA4"	"antagonist"	"Humans"
"DB00915"	"Amantadine"	"approved"	"P32297"	"Neuronal acetylcholine receptor subunit alpha-3"	"CHRNA3"	"antagonist"	"Humans"
"DB00916"	"Metronidazole"	"approved"	NA	NA	NA	"binder"	"Humans"
"DB00916"	"Metronidazole"	"approved"	"O25608"	"Oxygen-insensitive NADPH nitroreductase"	"rdxA"	"potentiator"	"Helicobacter pylori (strain ATCC 700392 / 26695)"
"DB00916"	"Metronidazole"	"approved"	"P29166"	"Iron hydrogenase 1"	""	"inhibitor"	"Clostridium pasteurianum"
"DB00916"	"Metronidazole"	"approved"	"Q16850"	"Lanosterol 14-alpha demethylase"	"CYP51A1"	NA	"Humans"
"DB00917"	"Dinoprostone"	"approved"	"P43116"	"Prostaglandin E2 receptor EP2 subtype"	"PTGER2"	"agonist"	"Humans"
"DB00917"	"Dinoprostone"	"approved"	"P34995"	"Prostaglandin E2 receptor EP1 subtype"	"PTGER1"	"agonist"	"Humans"
"DB00917"	"Dinoprostone"	"approved"	"P43115"	"Prostaglandin E2 receptor EP3 subtype"	"PTGER3"	"agonist"	"Humans"
"DB00917"	"Dinoprostone"	"approved"	"P35408"	"Prostaglandin E2 receptor EP4 subtype"	"PTGER4"	"agonist"	"Humans"
"DB00917"	"Dinoprostone"	"approved"	"Q9Y5Y4"	"Prostaglandin D2 receptor 2"	"PTGDR2"	"agonist"	"Humans"
"DB00918"	"Almotriptan"	"approved, investigational"	"P28222"	"5-hydroxytryptamine receptor 1B"	"HTR1B"	"agonist"	"Humans"
"DB00918"	"Almotriptan"	"approved, investigational"	"P28221"	"5-hydroxytryptamine receptor 1D"	"HTR1D"	"agonist"	"Humans"
"DB00919"	"Spectinomycin"	"approved, investigational, vet_approved"	"P0A7S3"	"30S ribosomal protein S12"	"rpsL"	"inhibitor"	"Escherichia coli (strain K12)"
"DB00920"	"Ketotifen"	"approved"	"P35367"	"Histamine H1 receptor"	"HRH1"	"antagonist"	"Humans"
"DB00920"	"Ketotifen"	"approved"	"P52209"	"6-phosphogluconate dehydrogenase, decarboxylating"	"PGD"	"inhibitor"	"Humans"
"DB00921"	"Buprenorphine"	"approved, illicit, investigational, vet_approved"	"P35372"	"Mu-type opioid receptor"	"OPRM1"	"partial agonist"	"Humans"
"DB00921"	"Buprenorphine"	"approved, illicit, investigational, vet_approved"	"P41145"	"Kappa-type opioid receptor"	"OPRK1"	"antagonist"	"Humans"
"DB00921"	"Buprenorphine"	"approved, illicit, investigational, vet_approved"	"P41143"	"Delta-type opioid receptor"	"OPRD1"	"antagonist"	"Humans"
"DB00921"	"Buprenorphine"	"approved, illicit, investigational, vet_approved"	"P41146"	"Nociceptin receptor"	"OPRL1"	NA	"Humans"
"DB00922"	"Levosimendan"	"approved, investigational"	"P63316"	"Troponin C, slow skeletal and cardiac muscles"	"TNNC1"	"potentiator"	"Humans"
"DB00922"	"Levosimendan"	"approved, investigational"	"Q14654"	"ATP-sensitive inward rectifier potassium channel 11"	"KCNJ11"	"inducer"	"Humans"
"DB00922"	"Levosimendan"	"approved, investigational"	"Q15842"	"ATP-sensitive inward rectifier potassium channel 8"	"KCNJ8"	"inducer"	"Humans"
"DB00922"	"Levosimendan"	"approved, investigational"	"Q14432"	"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"	"PDE3A"	"inhibitor"	"Humans"
"DB00923"	"Ceforanide"	"approved"	"Q70KI2"	"Penicillin-binding protein 2"	"pbpA"	"inhibitor"	"Bacteroides fragilis"
"DB00924"	"Cyclobenzaprine"	"approved"	"P28223"	"5-hydroxytryptamine receptor 2A"	"HTR2A"	"antagonist"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P35348"	"Alpha-1A adrenergic receptor"	"ADRA1A"	"antagonist"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P08913"	"Alpha-2A adrenergic receptor"	"ADRA2A"	"antagonist"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P18825"	"Alpha-2C adrenergic receptor"	"ADRA2C"	"antagonist"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P18089"	"Alpha-2B adrenergic receptor"	"ADRA2B"	"antagonist"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P0DP23"	"Calmodulin"	"CALM1"	"inhibitor"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P07550"	"Beta-2 adrenergic receptor"	"ADRB2"	NA	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P35368"	"Alpha-1B adrenergic receptor"	"ADRA1B"	"antagonist"	"Humans"
"DB00925"	"Phenoxybenzamine"	"approved"	"P25100"	"Alpha-1D adrenergic receptor"	"ADRA1D"	"antagonist"	"Humans"
"DB00926"	"Etretinate"	"withdrawn"	"P10276"	"Retinoic acid receptor alpha"	"RARA"	"agonist"	"Humans"
"DB00926"	"Etretinate"	"withdrawn"	"P19793"	"Retinoic acid receptor RXR-alpha"	"RXRA"	"agonist"	"Humans"
"DB00926"	"Etretinate"	"withdrawn"	"P10826"	"Retinoic acid receptor beta"	"RARB"	"agonist"	"Humans"
"DB00926"	"Etretinate"	"withdrawn"	"P48443"	"Retinoic acid receptor RXR-gamma"	"RXRG"	"agonist"	"Humans"
"DB00926"	"Etretinate"	"withdrawn"	"P28702"	"Retinoic acid receptor RXR-beta"	"RXRB"	"agonist"	"Humans"
"DB00926"	"Etretinate"	"withdrawn"	"P13631"	"Retinoic acid receptor gamma"	"RARG"	"agonist"	"Humans"
"DB00927"	"Famotidine"	"approved"	"P25021"	"Histamine H2 receptor"	"HRH2"	"antagonist"	"Humans"
"DB00928"	"Azacitidine"	"approved, investigational"	"P26358"	"DNA (cytosine-5)-methyltransferase 1"	"DNMT1"	"inhibitor"	"Humans"
"DB00928"	"Azacitidine"	"approved, investigational"	NA	NA	NA	"other"	"Humans"
"DB00928"	"Azacitidine"	"approved, investigational"	NA	NA	NA	"other"	"Humans"
"DB00929"	"Misoprostol"	"approved"	"P43115"	"Prostaglandin E2 receptor EP3 subtype"	"PTGER3"	"agonist"	"Humans"
"DB00929"	"Misoprostol"	"approved"	"P43116"	"Prostaglandin E2 receptor EP2 subtype"	"PTGER2"	"agonist"	"Humans"
"DB00929"	"Misoprostol"	"approved"	"P35408"	"Prostaglandin E2 receptor EP4 subtype"	"PTGER4"	"agonist"	"Humans"
"DB00930"	"Colesevelam"	"approved"	NA	NA	NA	"binder"	"Humans"
"DB00931"	"Metacycline"	"approved, investigational"	NA	NA	NA	"inhibitor"	"Enteric bacteria and other eubacteria"
"DB00932"	"Tipranavir"	"approved, investigational"	"Q72874"	"Pol polyprotein"	"pol"	"inhibitor"	"Human immunodeficiency virus 1"
"DB00933"	"Mesoridazine"	"approved, investigational"	"P28223"	"5-hydroxytryptamine receptor 2A"	"HTR2A"	"antagonist"	"Humans"
"DB00933"	"Mesoridazine"	"approved, investigational"	"P14416"	"D(2) dopamine receptor"	"DRD2"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P23975"	"Sodium-dependent noradrenaline transporter"	"SLC6A2"	"inhibitor"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P35367"	"Histamine H1 receptor"	"HRH1"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P11229"	"Muscarinic acetylcholine receptor M1"	"CHRM1"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P08172"	"Muscarinic acetylcholine receptor M2"	"CHRM2"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P20309"	"Muscarinic acetylcholine receptor M3"	"CHRM3"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P08173"	"Muscarinic acetylcholine receptor M4"	"CHRM4"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P08912"	"Muscarinic acetylcholine receptor M5"	"CHRM5"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P35348"	"Alpha-1A adrenergic receptor"	"ADRA1A"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P28223"	"5-hydroxytryptamine receptor 2A"	"HTR2A"	"binder"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P28335"	"5-hydroxytryptamine receptor 2C"	"HTR2C"	"binder"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P34969"	"5-hydroxytryptamine receptor 7"	"HTR7"	"antagonist"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P14416"	"D(2) dopamine receptor"	"DRD2"	"binder"	"Humans"
"DB00934"	"Maprotiline"	"approved, investigational"	"P08913"	"Alpha-2A adrenergic receptor"	"ADRA2A"	"antagonist"	"Humans"
"DB00935"	"Oxymetazoline"	"approved, investigational"	"P35348"	"Alpha-1A adrenergic receptor"	"ADRA1A"	"agonist"	"Humans"
"DB00935"	"Oxymetazoline"	"approved, investigational"	"P08913"	"Alpha-2A adrenergic receptor"	"ADRA2A"	"agonist, partial agonist"	"Humans"
"DB00935"	"Oxymetazoline"	"approved, investigational"	"P18825"	"Alpha-2C adrenergic receptor"	"ADRA2C"	"agonist"	"Humans"
"DB00935"	"Oxymetazoline"	"approved, investigational"	"P18089"	"Alpha-2B adrenergic receptor"	"ADRA2B"	"binder"	"Humans"
"DB00935"	"Oxymetazoline"	"approved, investigational"	"P35368"	"Alpha-1B adrenergic receptor"	"ADRA1B"	"agonist"	"Humans"
"DB00935"	"Oxymetazoline"	"approved, investigational"	"P25100"	"Alpha-1D adrenergic receptor"	"ADRA1D"	"agonist"	"Humans"
"DB00936"	"Salicylic acid"	"approved, investigational, vet_approved"	"P23219"	"Prostaglandin G/H synthase 1"	"PTGS1"	"inhibitor"	"Humans"
"DB00936"	"Salicylic acid"	"approved, investigational, vet_approved"	"P35354"	"Prostaglandin G/H synthase 2"	"PTGS2"	"inhibitor"	"Humans"
"DB00936"	"Salicylic acid"	"approved, investigational, vet_approved"	"Q04828"	"Aldo-keto reductase family 1 member C1"	"AKR1C1"	"inhibitor"	"Humans"
"DB00937"	"Diethylpropion"	"approved, illicit"	"P23975"	"Sodium-dependent noradrenaline transporter"	"SLC6A2"	"inhibitor"	"Humans"
"DB00937"	"Diethylpropion"	"approved, illicit"	"Q01959"	"Sodium-dependent dopamine transporter"	"SLC6A3"	"inhibitor"	"Humans"
"DB00938"	"Salmeterol"	"approved"	"P07550"	"Beta-2 adrenergic receptor"	"ADRB2"	"agonist"	"Humans"
"DB00938"	"Salmeterol"	"approved"	"P08588"	"Beta-1 adrenergic receptor"	"ADRB1"	"agonist"	"Humans"
"DB00938"	"Salmeterol"	"approved"	"P13945"	"Beta-3 adrenergic receptor"	"ADRB3"	"agonist"	"Humans"
"DB00939"	"Meclofenamic acid"	"approved, vet_approved"	"P23219"	"Prostaglandin G/H synthase 1"	"PTGS1"	"inhibitor"	"Humans"
"DB00939"	"Meclofenamic acid"	"approved, vet_approved"	"P35354"	"Prostaglandin G/H synthase 2"	"PTGS2"	"inhibitor"	"Humans"
"DB00939"	"Meclofenamic acid"	"approved, vet_approved"	"P09917"	"Arachidonate 5-lipoxygenase"	"ALOX5"	"inhibitor"	"Humans"
"DB00939"	"Meclofenamic acid"	"approved, vet_approved"	"O43526"	"Potassium voltage-gated channel subfamily KQT member 2"	"KCNQ2"	"other"	"Humans"
"DB00939"	"Meclofenamic acid"	"approved, vet_approved"	"O43525"	"Potassium voltage-gated channel subfamily KQT member 3"	"KCNQ3"	"other"	"Humans"
"DB00940"	"Methantheline"	"approved, investigational"	"P11229"	"Muscarinic acetylcholine receptor M1"	"CHRM1"	"antagonist"	"Humans"
"DB00940"	"Methantheline"	"approved, investigational"	"P25021"	"Histamine H2 receptor"	"HRH2"	"antagonist"	"Humans"
"DB00941"	"Hexafluronium"	"approved"	"P06276"	"Cholinesterase"	"BCHE"	"inhibitor"	"Humans"
"DB00942"	"Cycrimine"	"approved"	"P11229"	"Muscarinic acetylcholine receptor M1"	"CHRM1"	"antagonist"	"Humans"
"DB00943"	"Zalcitabine"	"approved, investigational"	"Q72547"	"Reverse transcriptase/RNaseH"	"pol"	"inhibitor"	"Human immunodeficiency virus 1"
"DB00944"	"Demecarium"	"approved"	"P22303"	"Acetylcholinesterase"	"ACHE"	"inhibitor"	"Humans"
